id,key,value,type 
4458842892,name,Ünlü Eczanesi,regular
4458842892,phone,0212 441 25 08,regular
4458842892,amenity,pharmacy,regular
4458843593,name,İffet Eczanesi,regular
4458843593,phone,0212 441 10 12,regular
4458843593,amenity,pharmacy,regular
4458843593,street,Nesibe Batıyol Sokak,addr
4458843593,housenumber,15,addr
4458847690,name,Pınar Eczanesi,regular
4458847690,phone,0212 507 10 30,regular
4458847690,amenity,pharmacy,regular
4458847690,street,Nesibe Batıyol Sokak,addr
4458847690,housenumber,22,addr
4458847797,amenity,pharmacy,regular
4458847797,name,Selim Eczanesi,regular
4458847797,phone,0212 679 32 27,regular
4458850096,amenity,pharmacy,regular
4458850096,name,Ihlamur Eczanesi,regular
4458850096,phone,0212 415 04 09,regular
4458860590,name,Anıl Eczanesi,regular
4458860590,phone,0212 441 71 32,regular
4458860590,amenity,pharmacy,regular
4458860991,name,Evin Eczanesi,regular
4458860991,phone,0212 441 34 15,regular
4458860991,amenity,pharmacy,regular
4458863790,name,Saray Eczanesi,regular
4458863790,phone,0212 507 57 87,regular
4458863790,amenity,pharmacy,regular
4458863891,amenity,pharmacy,regular
4458863891,name,Yaşar Eczanesi,regular
4458863891,phone,0212 515 12 33,regular
4458863892,amenity,pharmacy,regular
4458863892,name,Buğday Eczanesi,regular
4458863892,phone,0212 489 00 62,regular
4458876194,amenity,pharmacy,regular
4458876194,name,Tuğba Eczanesi,regular
4458876194,phone,0212 582 58 36,regular
4458885290,name,Ege Eczanesi,regular
4458885290,phone,0212 441 13 66,regular
4458885290,amenity,pharmacy,regular
4458885291,housenumber,117/B,addr
4458885291,street,Nesibe Batıyol Sokak,addr
4458885291,amenity,pharmacy,regular
4458885291,name,Güneşli Eczanesi,regular
4458885291,phone,0212 655 94 21,regular
4458885292,housenumber,81,addr
4458885292,street,Nesibe Batıyol Sokak,addr
4458885292,amenity,pharmacy,regular
4458885292,name,Erzurum Eczanesi,regular
4458885292,phone,0212 651 01 70,regular
4458885293,amenity,pharmacy,regular
4458885293,name,Rumeli Eczanesi,regular
4458885293,phone,0212 651 77 88,regular
4458891290,amenity,pharmacy,regular
4458891290,name,Bozkır Eczanesi,regular
4458891290,phone,0212 416 27 47,regular
4458905089,amenity,pharmacy,regular
4458905089,name,Zeren Eczanesi,regular
4458905089,phone,0212 415 92 20,regular
4458922191,amenity,pharmacy,regular
4458922191,name,Filiz Eczanesi,regular
4458922191,phone,0212 474 31 11,regular
4458925190,amenity,pharmacy,regular
4458925190,name,Nuhoğlu Eczanesi,regular
4458925190,phone,0212 550 32 78,regular
4458927990,amenity,pharmacy,regular
4458927990,name,Akalın Eczanesi,regular
4458927990,phone,0212 552 25 29,regular
4458933489,amenity,pharmacy,regular
4458933489,name,Işık Eczanesi,regular
4458933489,phone,0212 550 10 91,regular
4459098190,amenity,hospital,regular
4459098190,emergency,yes,regular
4459098190,name,Koç Üniversitesi Hastanesi,regular
4459098190,en,koc hastane,name
4459187801,amenity,pharmacy,regular
4459187801,name,Senanur Eczanesi,regular
4459187801,phone,0212 435 44 29,regular
4459193403,amenity,pharmacy,regular
4459193403,name,Esma Eczanesi,regular
4459193403,phone,0212 433 04 52,regular
4459271089,amenity,pharmacy,regular
4459271089,name,Berrak Eczanesi,regular
4459271089,phone,0212 539 11 62,regular
4459566789,name,Bim,regular
4459566789,shop,supermarket,regular
4459566789,tr,Bim,name
4459920989,name,Otel Prima,regular
4459920989,en,Hotel Prima,name
4459920989,tourism,hotel,regular
4459920989,internet_access,wlan,regular
4460012489,amenity,place_of_worship,regular
4460012489,denomination,sunni,regular
4460012489,name,Fethiye Camii,regular
4460012489,religion,muslim,regular
4460012489,wikidata,Q1420984,regular
4460012489,wikipedia,tr:Fethiye Camii,regular
4460577097,name,Fosil,regular
4460577097,amenity,bar,regular
4460577097,tr,Fosil,name
4460620793,name,Karabatak,regular
4460620793,amenity,cafe,regular
4460620793,tr,Karabatak,name
4460642598,name,Le Büro,regular
4460642598,amenity,cafe,regular
4460642598,tr,Le Büro,name
4460642599,name,Hayalperest,regular
4460642599,amenity,bar,regular
4460642599,tr,Hayalperest,name
4460642696,amenity,bar,regular
4460642696,en,Pendor corner,name
4460647092,name,Mahalo,regular
4460647092,amenity,cafe,regular
4460647092,tr,Mahalo,name
4460647093,name,Kallavi Nargile Cafe,regular
4460647093,amenity,cafe,regular
4460647093,tr,Kallavi Nargile Cafe,name
4460648891,name,Makerhane,regular
4460648891,amenity,cafe,regular
4460648891,tr,Makerhane,name
4460648892,name,Bağlar Kebab,regular
4460648892,amenity,restaurant,regular
4460648892,tr,Bağlar Kebab,name
4460648893,amenity,bar,regular
4460648893,name,Çivi,regular
4460648893,tr,Çivi,name
4460648894,name,Benzin,regular
4460648894,amenity,bar,regular
4460648894,tr,Benzin,name
4460865088,housenumber,69,addr
4460865088,street,Nesibe Batıyol Sokak,addr
4460865088,amenity,pharmacy,regular
4460865088,name,Örnek Eczanesi,regular
4460865088,phone,0212 690 24 05,regular
4460865687,amenity,pharmacy,regular
4460865687,name,Deniz Avcılar Eczanesi,regular
4460865687,phone,0212 423 15 55,regular
4460865688,amenity,pharmacy,regular
4460865688,name,Avcılar Eczanesi,regular
4460865688,phone,0212 596 59 01,regular
4460865868,housenumber,67/A,addr
4460865868,street,Nesibe Batıyol Sokak,addr
4460865868,amenity,pharmacy,regular
4460865868,name,Doğan Eczanesi,regular
4460865868,phone,0212 423 06 04,regular
4460865869,housenumber,48/A,addr
4460865869,street,Nesibe Batıyol Sokak,addr
4460865869,amenity,pharmacy,regular
4460865869,name,Mertin Eczanesi,regular
4460865869,phone,0212 690 06 59,regular
4460866514,amenity,pharmacy,regular
4460866514,name,Füsun Eczanesi,regular
4460866514,phone,0212 423 26 22,regular
4460866515,amenity,pharmacy,regular
4460866515,name,Büyük Eczanesi,regular
4460866515,phone,0212 423 08 09,regular
4460866516,amenity,pharmacy,regular
4460866516,name,Uğur Eczanesi,regular
4460866516,phone,0212 620 67 72,regular
4460866517,amenity,pharmacy,regular
4460866517,name,Güneş Eczanesi,regular
4460866517,phone,0212 620 76 37,regular
4460866617,housenumber,69,addr
4460866617,street,Nesibe Batıyol Sokak,addr
4460866617,amenity,pharmacy,regular
4460866617,name,Kardelen Eczanesi,regular
4460866617,phone,0212 423 32 32,regular
4460868220,amenity,pharmacy,regular
4460868220,name,Kemalpaşa Eczanesi,regular
4460868220,phone,0212 423 73 59,regular
4460868221,amenity,pharmacy,regular
4460868221,name,Gül Eczanesi,regular
4460868221,phone,0212 690 82 07,regular
4460868222,amenity,pharmacy,regular
4460868222,name,Aynur Eczanesi,regular
4460868222,phone,0212 699 51 49,regular
4460872914,amenity,pharmacy,regular
4460872914,name,Sema Eczanesi,regular
4460872914,phone,0212 423 10 44,regular
4460872915,amenity,pharmacy,regular
4460872915,name,İstanbul Eczanesi,regular
4460872915,phone,0212 428 57 85,regular
4460872916,amenity,pharmacy,regular
4460872916,name,Temmuz Eczanesi,regular
4460872916,phone,0212 690 55 11,regular
4460872919,amenity,pharmacy,regular
4460872919,name,Akevler Eczanesi,regular
4460872919,phone,0212 699 00 61,regular
4460903695,amenity,pharmacy,regular
4460903695,name,Avcılar Derya Eczanesi,regular
4460903695,phone,0212 620 58 67,regular
4460907703,phone,5368146465,regular
4460907703,tourism,motel,regular
4460907703,street,Nesibe Batıyol Sokak,addr
4460907703,postcode,34000,addr
4460907703,housenumber,1,addr
4460912189,housenumber,105,addr
4460912189,street,Nesibe Batıyol Sokak,addr
4460912189,amenity,pharmacy,regular
4460912189,name,Tepeüstü Eczanesi,regular
4460912189,phone,0212 423 13 89,regular
4460924989,amenity,pharmacy,regular
4460924989,name,Anadolu Eczanesi,regular
4460924989,phone,0212 596 44 55,regular
4462010814,name,Beyza Sebzeli Doner,regular
4462010814,amenity,cafe,regular
4462010814,cuisine,kebab;turkish,regular
4462010814,smoking,separated,regular
4462362189,name,Nil Eczanesi,regular
4462362189,phone,0212 441 21 68,regular
4462362189,amenity,pharmacy,regular
4463605090,email,iletisim@piknikyeri.com,regular
4463605090,phone,02164345865,regular
4463605090,amenity,restaurant,regular
4463605090,tr,piknikyeri.com,name
4463605090,website,http://www.piknikyeri.com,regular
4463605090,street,Nesibe Batıyol Sokak,addr
4463605090,postcode,34799,addr
4463605090,internet_access,wlan,regular
4463605090,housenumber,7,addr
4464654849,name,Jolly Tours - Cevahir Turizm,regular
4464654849,shop,travel_agency,regular
4464654849,phone,2123801398,regular
4464654849,city,İstanbul,addr
4464654849,street,Nesibe Batıyol Sokak,addr
4464654849,housenumber,22,addr
4464655990,name,Jolly Tours - Merkez Ofis,regular
4464655990,shop,travel_agency,regular
4464655990,phone,2164782000,regular
4464655990,city,İstanbul,addr
4464655990,street,Nesibe Batıyol Sokak,addr
4464655990,housenumber,371/A,addr
4464656177,name,Jolly Tours - Susis Travel,regular
4464656177,shop,travel_agency,regular
4464656177,phone,2125459799,regular
4464656177,city,İstanbul,addr
4464656177,street,Nesibe Batıyol Sokak,addr
4464656177,housenumber,6,addr
4464657619,name,Jolly Tours - Hayal Turizm,regular
4464657619,shop,travel_agency,regular
4464657619,phone,2164862500,regular
4464657619,city,İstanbul,addr
4464657619,street,Nesibe Batıyol Sokak,addr
4464657619,housenumber,60,addr
4464750569,name,Jolly Tours - Carnival Turizm,regular
4464750569,shop,travel_agency,regular
4464750569,phone,2163543059,regular
4464750569,city,İstanbul,addr
4464750569,street,Nesibe Batıyol Sokak,addr
4464750569,housenumber,85/A,addr
4464751711,name,Jolly Tours - Rönesans Turizm,regular
4464751711,shop,travel_agency,regular
4464751711,phone,2123438140,regular
4464751711,street,Nesibe Batıyol Sokak,addr
4464751711,housenumber,142,addr
4464753459,name,Jolly Tours - Caribbean Turizm,regular
4464753459,shop,travel_agency,regular
4464753459,phone,2122590704,regular
4464753459,city,İstanbul,addr
4464753459,street,Nesibe Batıyol Sokak,addr
4464753459,housenumber,19,addr
4464753819,name,Jolly Tours - İmparator Tur,regular
4464753819,shop,travel_agency,regular
4464753819,phone,2163277427,regular
4464753819,city,İstanbul,addr
4464753819,street,Nesibe Batıyol Sokak,addr
4464753819,housenumber,173/D,addr
4464758536,name,Jolly Tours - Yeşilköy Mk Turizm,regular
4464758536,shop,travel_agency,regular
4464758536,phone,2126620608,regular
4464758536,city,İstanbul,addr
4464758536,street,Nesibe Batıyol Sokak,addr
4464758536,housenumber,11/A,addr
4464760182,name,Jolly Tours - Merkez Ofis,regular
4464760182,shop,travel_agency,regular
4464760182,phone,2123457100,regular
4464760182,city,İstanbul,addr
4464760182,street,Nesibe Batıyol Sokak,addr
4464760182,housenumber,11,addr
4464762081,city,İstanbul,addr
4464762081,housenumber,477/B,addr
4464762081,street,Nesibe Batıyol Sokak,addr
4464762081,name,Karaca Turizm,regular
4464762081,phone,2163717125,regular
4464762081,shop,travel_agency,regular
4464764441,name,Jolly Tours - Meridien Tur,regular
4464764441,shop,travel_agency,regular
4464764441,phone,2125608008,regular
4464764441,city,İstanbul,addr
4464764441,street,Nesibe Batıyol Sokak,addr
4464764441,housenumber,7,addr
4464768954,name,Jolly Tours - Temmuz Turizm,regular
4464768954,shop,travel_agency,regular
4464768954,phone,2126447085,regular
4464768954,city,İstanbul,addr
4464768954,street,Nesibe Batıyol Sokak,addr
4464768954,housenumber,27/E,addr
4464771355,name,Jolly Tours - HDTur,regular
4464771355,shop,travel_agency,regular
4464771355,phone,2164783300,regular
4464771355,city,İstanbul,addr
4464771355,street,Nesibe Batıyol Sokak,addr
4464771355,housenumber,19,addr
4464786820,name,Jolly Tours - Toscana Tur,regular
4464786820,shop,travel_agency,regular
4464786820,city,Zeytinburnu,addr
4464786820,street,Nesibe Batıyol Sokak,addr
4464786820,housenumber,25/B,addr
4464787809,shop,travel_agency,regular
4464787810,name,Jolly Tours - Merkez Ofis,regular
4464787810,shop,travel_agency,regular
4464787810,phone,2123970017,regular
4464787810,city,İstanbul,addr
4464787810,street,Nesibe Batıyol Sokak,addr
4464787810,housenumber,6,addr
4464788082,name,Jolly Tours - Denistanbul,regular
4464788082,shop,travel_agency,regular
4464788082,phone,2122788288,regular
4464788082,city,İstanbul,addr
4464788082,street,Nesibe Batıyol Sokak,addr
4464788082,housenumber,181,addr
4464788505,name,Jolly Tours - İmparator Turizm,regular
4464788505,shop,travel_agency,regular
4464788505,phone,2165101356,regular
4464788505,city,İstanbul,addr
4464788505,street,Nesibe Batıyol Sokak,addr
4464788505,housenumber,14,addr
4464788772,shop,travel_agency,regular
4464788773,city,İstanbul,addr
4464788773,housenumber,368/56,addr
4464788773,neighbourhood,Bağlarbaşı Mah.,addr
4464788773,street,Nesibe Batıyol Sokak,addr
4464788773,name,Jolly Tour - Mersoy Travel,regular
4464788773,phone,2164416621,regular
4464788773,shop,travel_agency,regular
4464816452,name,Jolly Tours - Acarkent Turizm,regular
4464816452,shop,travel_agency,regular
4464816452,phone,2124854950,regular
4464816452,city,İstanbul,addr
4464816452,street,Nesibe Batıyol Sokak,addr
4464816452,housenumber,3,addr
4464818568,name,Jolly Tours - Önemli Turizm,regular
4464818568,shop,travel_agency,regular
4464818568,phone,2126613023,regular
4464818568,city,İstanbul,addr
4464818568,street,Nesibe Batıyol Sokak,addr
4464818568,housenumber,18,addr
4464828815,shop,travel_agency,regular
4464828816,name,Jolly Tours - Mega Yazıcılar Turizm,regular
4464828816,shop,travel_agency,regular
4464828816,phone,2125155578,regular
4464828816,city,İstanbul,addr
4464828816,street,Nesibe Batıyol Sokak,addr
4464828816,housenumber,41/B,addr
4464829282,shop,travel_agency,regular
4464829283,name,Jolly Tours - Leli Turizm,regular
4464829283,shop,travel_agency,regular
4464829283,phone,2164472626,regular
4464829283,city,İstanbul,addr
4464829283,street,Nesibe Batıyol Sokak,addr
4464829283,housenumber,118,addr
4464834195,name,Jolly Tours - Merkez Ofis,regular
4464834195,shop,travel_agency,regular
4464834195,phone,2122967060,regular
4464834195,city,İstanbul,addr
4464834195,street,Nesibe Batıyol Sokak,addr
4464834195,housenumber,181/A,addr
4464834837,name,Jolly Tours - Mişa Turizm,regular
4464834837,shop,travel_agency,regular
4464834837,phone,2124891140,regular
4464834837,city,İstanbul,addr
4464834837,street,Nesibe Batıyol Sokak,addr
4464834837,housenumber,12/A,addr
4464840296,name,Jolly Tours - Beauty Turizm,regular
4464840296,shop,travel_agency,regular
4464840296,phone,2165410200,regular
4464840296,city,İstanbul,addr
4464840296,street,Nesibe Batıyol Sokak,addr
4464840296,housenumber,16,addr
4464842778,name,Jolly Tours - Denistanbul,regular
4464842778,shop,travel_agency,regular
4464842778,phone,2125004377,regular
4464842778,city,İstanbul,addr
4464842778,street,Nesibe Batıyol Sokak,addr
4464842778,housenumber,2,addr
4464843024,name,Jolly Tours - Denistanbul,regular
4464843024,shop,travel_agency,regular
4464843024,phone,2123536704,regular
4464843024,city,İstanbul,addr
4464843024,street,Nesibe Batıyol Sokak,addr
4464843024,housenumber,297,addr
4465204789,name,Walter's Coffee Roastery,regular
4465204789,phone,+905322009892,regular
4465204789,amenity,cafe,regular
4465204789,street,Nesibe Batıyol Sokak,addr
4465204789,postcode,34710,addr
4465204789,housenumber,21/b,addr
4465325493,shop,beauty,regular
